gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,AvgMonthlySpend,tenure_1-2yr,tenure_2-4yr,tenure_4-6yr,tenure_6+yr
0,0,0,0,-0.5896262538947137,1,1,0.16160509259525052,-0.4728757078506342,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.35598132389165094,-0.007043938895608685,False,False,False,False
0,1,1,0,1.120014609326234,1,0,0.8136614801898927,1.3142881499529024,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.6673630860642508,0.10928648843814845,False,False,False,False
0,0,1,0,-0.7524491932490897,1,0,-1.4776613474645617,-0.8806199754856251,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.8475678352026675,-0.1634758960880821,False,False,False,False
0,0,0,0,0.38731138223154216,1,1,-0.5103614137045713,-0.09714106553065291,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4564349586302342,0.0634618781670898,False,False,False,False
1,0,0,0,-1.2816237461508118,0,0,-0.9633166142474141,-0.9931692406439518,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9702434310670246,0.3047201580018942,False,False,False,False
0,0,1,1,1.28283754868061,0,0,-0.5004063543519812,0.3997430976868491,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,-0.8974587612620041,0.0796298369967332,False,False,False,False
0,0,0,0,0.8350744654560761,1,0,1.34791633211222,1.4843845345089466,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.8834291470047797,0.12190134124155129,False,False,False,False
0,1,0,0,-1.2816237461508118,1,1,0.15496838636019047,-0.9783820662352362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.4636397754842111,0.30116051446264547,False,False,False,False
0,0,1,1,0.5094285867473242,1,1,1.3346429196421004,1.0669430397394564,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.4340106757040232,0.11514789167110404,False,False,False,False
1,1,1,0,-0.10115743583158582,1,1,1.3528938617885153,0.3872156843524624,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,-0.38943367057131256,0.09697074243542003,False,False,False,False
0,0,0,0,-0.6303319887333078,1,0,0.1848335644179605,-0.4974698065333798,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3774081889334896,-0.019572194470881082,False,False,False,False
0,1,0,0,-0.06045170099299183,1,1,0.2976575704139802,-0.036061698240052044,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.274771544795689,0.06576722475229835,False,False,False,False
1,0,0,0,0.2651941777157602,1,1,0.27276992203250533,0.18934398406728695,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.18236077643948692,0.07812001669664335,False,False,False,False
0,0,1,1,1.07930887448764,1,1,1.0525829046520518,1.4398694352874564,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.8939174518670757,0.11412271585064014,False,False,False,False
0,0,0,0,-0.9152721326034657,1,1,0.9928525485365116,-0.5905587991389899,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,-1.1707114744738598,-0.3688168525650523,False,False,False,False
1,0,0,0,-1.2002122764736238,1,1,0.5116913464946639,-0.8975572138291394,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.8787511352261744,0.3706197578424001,False,False,False,False
0,1,0,0,0.4280171170701362,1,1,0.8402083051301326,0.6754778276107968,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.10965799913513824,0.09959682792734459,False,False,False,False
1,0,0,0,-1.2002122764736238,1,0,0.6427662946370983,-0.9057844992939293,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.036102851348229,0.3734231865502108,False,False,False,False
1,0,1,1,-0.4675090493789318,1,0,1.3097552712606255,-0.06203798088088237,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,-0.8691032677995297,0.06106315588210308,False,False,False,False
1,1,1,0,0.020959768684196165,0,1,-0.4954288246756863,-0.24066880289240217,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,-0.2703675698264188,0.05259739526027731,False,False,False,False
1,0,1,0,-0.9559778674420597,0,0,-1.3548822821159523,-0.8949244824804066,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0311220094011222,-1.1574090927104308,False,False,False,False
0,0,0,0,-1.2409180113122178,1,0,-0.13538751142368294,-0.9600407045057309,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,-0.09664612366441704,0.33614307378938474,False,False,False,False
1,0,0,0,-1.0373893371192477,0,1,-0.976590026717534,-0.8994220652011585,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0.7491382792301708,1.8639586441625644,False,False,False,False
0,0,1,1,-1.118800806796436,0,0,-1.3233579274994174,-0.9538537858362088,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2164515252370025,0.6187723567685178,False,False,False,False
1,0,1,1,-1.2409180113122178,1,0,0.1665826222715457,-0.9457800763667616,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.4714948734019924,0.33211967086777944,False,False,False,False
1,0,0,0,-0.6303319887333078,1,1,0.1947886237705504,-0.47930396022712346,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3836625224166378,-0.016328893313858235,False,False,False,False
0,1,0,0,1.120014609326234,1,1,1.210204677734726,1.7012996582166227,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,1.1151631917430878,0.12144977355611744,False,False,False,False
0,0,0,1,0.46872285190873014,1,0,-1.4942531130522114,-0.6280094025747139,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.965341552984027,0.03963502213096174,False,False,False,False
1,0,0,0,1.608483427389362,1,0,0.7008374741938731,1.759680475874772,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0.8864336638975217,0.11289461724275526,False,False,False,False
1,0,1,0,1.4863662228735801,1,1,0.9132120737157923,1.8258936692954018,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,1.1177625924684749,0.11688494782957354,False,False,False,False
1,0,0,0,-1.2409180113122178,1,0,-0.6729607164635405,-0.9760564868771887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5706670352090687,0.34066166476288007,False,False,False,False
0,0,0,0,-1.2816237461508118,1,1,0.6527213539896882,-0.9718002378634042,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.1018667220203695,0.2995761033917632,False,False,False,False
1,0,1,0,0.9978974048104522,1,0,1.4275568069329398,1.610580123824872,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,1.1848821397080649,0.12170239485437598,False,False,False,False
0,0,0,0,-0.5489205190561198,1,0,-0.22332386903822748,-0.5502780095033782,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,-0.13877966862537083,-0.011710094952287435,False,False,False,False
0,0,1,1,0.3466056473929482,1,1,0.9746016063900967,0.6995453800237957,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08791694134583182,0.1027079864262438,False,False,False,False
1,0,1,1,1.404954753196392,1,1,1.5354032832526645,2.295507123625613,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.9232843468440415,0.1315604183898729,False,False,False,False
0,0,1,0,-1.118800806796436,1,1,0.7954105380434779,-0.8096459262093703,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,-1.153870662328864,0.5347022438507171,False,False,False,False
0,1,1,0,-0.7117434584104958,1,1,0.6012868806679735,-0.45679410719545815,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-0.6886564060493303,-0.03457921812752827,False,False,False,False
0,0,0,0,1.5677776925507678,1,1,1.7826205905086483,2.710952130455648,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,2.565540761686703,0.1383022476876062,False,False,False,False
1,0,1,0,-1.2002122764736238,1,1,-1.4726838177882666,-0.9864777151325894,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1.5034343392292353,0.4009192153164181,False,False,False,False
0,0,1,1,1.5677776925507678,1,0,-1.3349721634107723,-0.2144731259725109,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-2.3566907394202325,0.062365845996314846,False,False,False,False
0,1,1,0,1.5270719577121739,1,1,0.9049161909219673,1.8319928302532993,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.142557109620425,0.11625504366897828,False,False,False,False
1,0,0,0,-1.1595065416350299,0,0,-0.747623661607965,-0.9446831049714564,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.6026914133551137,0.470321552090546,False,False,False,False
1,1,0,0,-1.118800806796436,1,1,0.6842457086062231,-0.8296766238876456,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.0295076344769347,0.5463797142742607,False,False,False,False
0,0,1,0,1.160720344164828,1,0,-1.4826388771408565,-0.4477989417539544,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.9861264056023946,0.05416583551263992,False,False,False,False
1,0,0,1,-1.2002122764736238,1,1,-1.2785601604127628,-0.9557186372082279,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1.2703944558585973,0.39043812985414983,False,False,False,False
0,0,1,1,-1.2002122764736238,1,0,-0.6845749523748954,-0.9499046888131097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5573322486219444,0.38845704023396366,False,False,False,False
0,0,1,1,0.06166550352279016,1,0,0.7472944178392931,0.2522223844461885,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.2076542314048136,0.084046020715149,False,False,False,False
1,0,1,0,1.5677776925507678,1,1,1.3528938617885153,2.26977217469175,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,1.8870639342323676,0.12685036790861717,False,False,False,False
0,0,1,1,-0.3860975797017438,1,1,0.8684143066291372,-0.04433286256065419,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,-0.5925376799143658,0.06385064315345454,False,False,False,False
0,0,0,0,0.14307697319997814,1,0,-1.5058673489635668,-0.7365437524262232,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.480299453310144,0.02535122517714046,False,False,False,False
1,0,1,0,-0.7117434584104958,1,1,0.12178485518489063,-0.5224807543463412,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3482091479787484,-0.04957054997673811,False,False,False,False
